"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","bathrooms_text","accommodates","price","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
1763,3,0,176,1,1,"Queens",40.7650260825171,-73.8197797514172,1,2,38,30,55,0,0,0,0,0,1,0,0,0,0,1,0,3.63758615972639
3288,4,0,1,1,1,"Brooklyn",40.713886,-73.961205,1,2,50,5,24,0,0,0,0,0,1,0,0,1,0,0,0,3.91202300542815
3052,2,0,0,1,1,"Brooklyn",40.7040865091754,-73.9244595003087,1,2,175,4,8,5,0,1,1,0,0,0,0,1,0,0,0,5.16478597392351
752,3,0,0,1,0,"Manhattan",40.764296989652,-73.9909633776188,1,3,250,30,308,0,1,0,1,0,0,0,0,0,1,0,0,5.52146091786225
378,3,0,0,1,1,"Queens",40.66757,-73.74115,1,5,176,1,312,5,0,4,1,0,0,0,0,0,0,1,0,5.17048399503815
2678,4,0,2,1,0,"Brooklyn",40.6481706273672,-73.9185691017657,1,2,58,3,170,5,1,4.17,0,0,1,0,0,1,0,0,0,4.06044301054642
2834,2,0,0,1,1,"Brooklyn",40.682070125923,-73.9439170317816,1,3,133,30,288,0,1,0,1,0,0,0,0,1,0,0,0,4.89034912822175
3202,4,0,1,1,1,"Queens",40.7913662622848,-73.8419555550582,1,4,250,30,365,0,0,0,1,0,0,0,0,0,0,1,0,5.52146091786225
1030,4,0,0,1,0,"Brooklyn",40.6842843207928,-73.9472842839754,1,2,52,1,321,0,0,0,0,0,1,0,0,1,0,0,0,3.95124371858143
499,4,0,2,1,1,"Queens",40.678057092931,-73.728796168095,1,2,168,1,180,0,0,0,1,0,0,0,0,0,0,1,0,5.12396397940326
1939,3,0,0,1,1,"Bronx",40.8822724076068,-73.9195073481023,2,5,350,2,247,0,0,0,1,0,0,0,1,0,0,0,0,5.85793315448346
2996,3,0,1,1,1,"Manhattan",40.8166583000703,-73.9436454432983,1,2,58,30,299,0,1,0,0,0,1,0,0,0,1,0,0,4.06044301054642
2996,3,0,1,1,1,"Manhattan",40.8170466470355,-73.9440563380235,1,2,58,30,275,0,1,0,0,0,1,0,0,0,1,0,0,4.06044301054642
2996,3,0,1,1,1,"Manhattan",40.8148577634184,-73.9437722214153,1,2,58,30,271,0,1,0,0,0,1,0,0,0,1,0,0,4.06044301054642
2996,3,0,1,1,1,"Manhattan",40.8167814580294,-73.9435337228266,1,2,58,30,301,0,1,0,0,0,1,0,0,0,1,0,0,4.06044301054642
2996,3,0,1,1,1,"Manhattan",40.8151910149312,-73.943722043306,1,2,58,30,271,0,1,0,0,0,1,0,0,0,1,0,0,4.06044301054642
2996,3,0,1,1,1,"Manhattan",40.8147026941803,-73.9440739368788,1,2,58,30,302,0,1,0,0,0,1,0,0,0,1,0,0,4.06044301054642
2996,3,0,1,1,1,"Manhattan",40.8149602249516,-73.9447996941254,1,2,57,30,324,0,1,0,0,0,1,0,0,0,1,0,0,4.04305126783455
2996,3,0,1,1,1,"Manhattan",40.816082720187,-73.943418261492,1,2,57,30,302,0,1,0,0,0,1,0,0,0,1,0,0,4.04305126783455
2996,3,0,1,1,1,"Manhattan",40.8151101399936,-73.9449969139523,1,2,57,30,302,0,1,0,0,0,1,0,0,0,1,0,0,4.04305126783455
2996,3,0,1,1,1,"Manhattan",40.81481,-73.94466,1,2,58,30,312,0,1,0,0,0,1,0,0,0,1,0,0,4.06044301054642
518,4,0,4,1,1,"Queens",40.7421085348662,-73.9051680371171,1,4,120,1,351,3,1,1.71,1,0,0,0,0,0,0,1,0,4.78749174278205
3288,4,0,2,1,1,"Queens",40.69441,-73.86309,1,1,50,30,136,0,0,0,0,0,1,0,0,0,0,1,0,3.91202300542815
378,3,0,0,1,1,"Manhattan",40.7461085528081,-73.9840386108558,1,7,364,30,309,0,0,0,1,0,0,0,0,0,1,0,0,5.89715386763674
3311,4,1,0,1,1,"Brooklyn",40.69271,-73.92881,1,2,55,2,345,4.67,1,4.39,0,0,1,0,0,1,0,0,0,4.00733318523247
384,4,0,0,1,1,"Brooklyn",40.707394,-73.954124,1,1,109,1,161,5,0,7.5,0,0,1,0,0,1,0,0,0,4.69134788222914
3181,2,0,0,1,0,"Queens",40.5784081740756,-73.8373379615797,1,4,299,1,355,0,0,0,1,0,0,0,0,0,0,1,0,5.70044357339069
2452,4,0,0,1,1,"Queens",40.7016502445468,-73.9097007971571,1,2,129,5,338,5,1,1,0,0,1,0,0,0,0,1,0,4.85981240436167
2909,3,0,0,1,1,"Brooklyn",40.712749,-73.963951,1,2,200,4,281,0,0,0,1,0,0,0,0,1,0,0,0,5.29831736654804
541,4,0,0,1,1,"Brooklyn",40.710941,-73.96553,0,1,105,1,57,5,1,4.17,0,0,1,0,0,1,0,0,0,4.65396035015752
1017,2,0,1,1,1,"Brooklyn",40.717854,-73.96386,1,2,250,7,0,0,0,0,1,0,0,0,0,1,0,0,0,5.52146091786225
378,2,0,1,1,1,"Bronx",40.8482383318003,-73.9075837912437,1,2,250,1,365,0,0,0,0,0,1,0,1,0,0,0,0,5.52146091786225
3951,4,0,53,1,1,"Manhattan",40.76924,-73.95467,1,2,175,30,324,0,0,0,1,0,0,0,0,0,1,0,0,5.16478597392351
3152,4,0,0,1,1,"Manhattan",40.762982353672,-73.99340899909,1,7,942,2,359,0,1,0,1,0,0,0,0,0,1,0,0,6.84800527457636
557,4,0,0,1,1,"Manhattan",40.7796519019927,-73.9809468532387,1,4,215,30,316,0,0,0,1,0,0,0,0,0,1,0,0,5.37063802812766
742,4,0,4,1,1,"Queens",40.745030580023,-73.8901229360967,1,12,420,5,291,5,1,1,1,0,0,0,0,0,0,1,0,6.04025471127741
1978,4,1,4,1,1,"Brooklyn",40.658417,-73.913467,1,2,81,1,332,4.86,1,6.18,0,0,1,0,0,1,0,0,0,4.39444915467244
377,2,0,3,0,1,"Queens",40.7668762528021,-73.8862795516463,1,2,299,1,365,5,1,1,0,0,1,0,0,0,0,1,0,5.70044357339069
377,2,0,3,0,1,"Queens",40.7653240661452,-73.8848854219592,1,2,299,1,365,0,1,0,0,0,1,0,0,0,0,1,0,5.70044357339069
377,4,0,2,1,1,"Queens",40.684662,-73.724594,2,10,195,1,354,0,0,0,1,0,0,0,0,0,0,1,0,5.27299955856375
2952,4,0,11,1,1,"Bronx",40.80837,-73.9319,1,1,35,1,359,4,0,2,0,0,0,1,1,0,0,0,0,3.55534806148941
2952,4,0,11,1,1,"Bronx",40.8100069489954,-73.9301019776854,1,1,35,1,345,5,0,0.71,0,0,0,1,1,0,0,0,0,3.55534806148941
2346,3,0,2,1,1,"Bronx",40.88794,-73.8214,1,2,35,1,76,0,0,0,0,0,1,0,1,0,0,0,0,3.55534806148941
3834,2,0,1,1,1,"Brooklyn",40.6626851249971,-73.9774669210071,1.5,5,280,14,87,0,0,0,1,0,0,0,0,1,0,0,0,5.63478960316925
2952,4,0,11,1,1,"Bronx",40.8100630560443,-73.930753904159,1,1,35,1,351,5,0,2,0,0,0,1,1,0,0,0,0,3.55534806148941
1026,4,0,19,1,1,"Queens",40.7565266022023,-73.8051125531356,1,2,60,1,4,5,0,1.5,0,0,1,0,0,0,0,1,0,4.0943445622221
2840,4,0,0,1,0,"Brooklyn",40.7129532156804,-73.9469125062556,1,2,150,2,81,5,0,1,0,0,1,0,0,1,0,0,0,5.01063529409626
1026,4,0,19,1,1,"Queens",40.75656,-73.80371,1,2,89,1,2,4.67,0,3,0,0,1,0,0,0,0,1,0,4.48863636973214
1026,4,0,19,1,1,"Queens",40.7563935881264,-73.804350317457,1,2,72,1,4,4.25,0,3,0,0,1,0,0,0,0,1,0,4.27666611901606
1026,4,0,19,1,1,"Queens",40.7561493887348,-73.8051587614567,1,4,87,1,4,4.5,0,2,0,0,1,0,0,0,0,1,0,4.46590811865458
3378,4,0,2,1,1,"Manhattan",40.7604576967965,-73.9976115384067,1,4,486,6,139,0,1,0,1,0,0,0,0,0,1,0,0,6.18620862390049
3824,3,1,7,1,1,"Manhattan",40.7313788356472,-74.0023488336943,1,6,300,2,26,0,0,0,1,0,0,0,0,0,1,0,0,5.7037824746562
2494,4,0,2,1,0,"Queens",40.7378380363856,-73.7872812469417,1,5,165,2,172,2.5,1,4,1,0,0,0,0,0,0,1,0,5.10594547390058
3284,4,0,5,1,1,"Brooklyn",40.699203,-73.917465,2,4,350,1,105,0,1,0,1,0,0,0,0,1,0,0,0,5.85793315448346
377,2,0,1,0,1,"Bronx",40.857464007195,-73.9020166617069,1,4,96,1,336,1,0,0.86,1,0,0,0,1,0,0,0,0,4.56434819146784
376,4,0,0,1,1,"Manhattan",40.8675251608352,-73.92257330693,1,1,99,1,341,4.56,1,7.11,0,0,1,0,0,0,1,0,0,4.59511985013459
376,4,0,0,1,1,"Manhattan",40.8694151434548,-73.923845156648,1,1,81,1,360,4.83,1,4.29,0,0,1,0,0,0,1,0,0,4.39444915467244
376,4,0,0,1,1,"Manhattan",40.8674008497968,-73.9237895626526,1,1,99,1,353,4.78,1,7.11,0,0,1,0,0,0,1,0,0,4.59511985013459
376,4,0,0,1,1,"Manhattan",40.8694969160249,-73.9228722990559,1,1,85,1,350,4.8,1,4.55,0,0,1,0,0,0,1,0,0,4.44265125649032
471,4,0,0,1,1,"Brooklyn",40.66708,-73.8868,2,2,149,1,364,5,0,2,0,0,1,0,0,1,0,0,0,5.00394630594546
377,2,0,3,0,1,"Queens",40.7662561316553,-73.8869739531018,1,2,299,1,365,0,1,0,0,0,1,0,0,0,0,1,0,5.70044357339069
393,4,0,0,1,1,"Manhattan",40.7272722269225,-73.9848829299287,1,6,714,2,176,5,1,2,1,0,0,0,0,0,1,0,0,6.57088296233958
3499,4,0,0,1,1,"Brooklyn",40.6724596121761,-73.9730083026814,1,2,175,2,2,5,1,1,1,0,0,0,0,1,0,0,0,5.16478597392351
549,4,0,4,1,1,"Queens",40.7597482122415,-73.9148563299911,1,6,250,2,314,5,1,1.67,1,0,0,0,0,0,0,1,0,5.52146091786225
4011,4,0,1,1,1,"Brooklyn",40.6913201689206,-73.9732533122667,1,2,195,2,61,5,0,1,1,0,0,0,0,1,0,0,0,5.27299955856375
721,4,0,50,1,1,"Manhattan",40.7464572272513,-73.9866300302697,0,3,96,1,50,1,1,1,0,0,1,0,0,0,1,0,0,4.56434819146784
909,4,1,9,1,1,"Bronx",40.8054726199145,-73.9192892456262,1,15,278,1,359,4.75,1,3.64,1,0,0,0,1,0,0,0,0,5.62762111369064
1331,4,0,0,1,1,"Manhattan",40.7592975055114,-73.994126592094,1,2,343,30,211,0,1,0,1,0,0,0,0,0,1,0,0,5.83773044716594
736,4,1,1,1,1,"Brooklyn",40.7133122847487,-73.9654775159059,1,2,77,3,104,4.67,0,3,0,0,1,0,0,1,0,0,0,4.34380542185368
376,4,0,1,1,1,"Queens",40.6799276346124,-73.7710627258016,2,6,529,1,81,0,0,0,1,0,0,0,0,0,0,1,0,6.2709884318583
1414,3,0,0,1,0,"Queens",40.7486614139684,-73.9562812692062,2,6,290,30,31,0,1,0,1,0,0,0,0,0,0,1,0,5.66988092298052
2838,4,0,2,1,1,"Queens",40.7557286050426,-73.8087682698989,4,9,252,30,326,0,0,0,1,0,0,0,0,0,0,1,0,5.52942908751142
376,4,0,1,0,1,"Manhattan",40.7050675279212,-74.0086659209283,1,2,79,2,0,3.5,1,2,0,0,1,0,0,0,1,0,0,4.36944785246702
741,3,0,0,1,1,"Brooklyn",40.6642613146657,-73.877267030835,1,4,125,1,88,1,0,1,1,0,0,0,0,1,0,0,0,4.8283137373023
2093,4,0,5,1,1,"Manhattan",40.8036705677498,-73.9368941799954,1,4,89,4,342,4.5,1,2,0,0,1,0,0,0,1,0,0,4.48863636973214
2972,2,0,0,1,1,"Manhattan",40.8652407874345,-73.9292824655369,1,6,241,3,117,0,0,0,1,0,0,0,0,0,1,0,0,5.48479693349065
1108,4,0,0,1,1,"Brooklyn",40.6662935555816,-73.8799789291341,1,4,259,2,360,5,1,1,1,0,0,0,0,1,0,0,0,5.55682806169954
3194,4,0,1,1,1,"Bronx",40.8453222197324,-73.8659018685651,1,2,128,1,40,4.67,0,3,1,0,0,0,1,0,0,0,0,4.85203026391962
1185,4,0,1,1,0,"Queens",40.7444094061131,-73.8955730988232,1,2,109,3,288,5,1,2,1,0,0,0,0,0,0,1,0,4.69134788222914
1185,4,0,1,1,0,"Queens",40.74401,-73.89556,1,6,239,3,342,3,1,1,1,0,0,0,0,0,0,1,0,5.47646355193151
533,3,0,0,1,0,"Brooklyn",40.6661240233434,-73.9329479074592,1,2,35,30,307,0,0,0,0,0,1,0,0,1,0,0,0,3.55534806148941
471,4,0,0,1,1,"Brooklyn",40.666512,-73.887604,2,5,288,1,363,0,0,0,1,0,0,0,0,1,0,0,0,5.66296048013595
471,4,0,0,1,1,"Brooklyn",40.6676537221215,-73.8878894754369,1,2,156,1,363,0,0,0,0,0,1,0,0,1,0,0,0,5.04985600724954
407,4,0,0,0,0,"Brooklyn",40.6074607424011,-74.0051897001258,1,3,130,2,324,5,0,1,1,0,0,0,0,1,0,0,0,4.86753445045558
389,4,0,1,1,1,"Bronx",40.877165358403,-73.8642173543216,1,4,203,1,365,0,0,0,1,0,0,0,1,0,0,0,0,5.31320597904179
450,4,0,1,1,1,"Brooklyn",40.7091501075522,-73.9681530496472,1,4,308,1,0,4.25,0,4,1,0,0,0,0,1,0,0,0,5.73009978297357
1808,4,0,0,1,1,"Queens",40.6796105887182,-73.7814317716861,2,8,343,2,345,5,1,4,1,0,0,0,0,0,0,1,0,5.83773044716594
375,0,0,1,1,0,"Staten Island",40.612469,-74.085388,1,4,177,2,345,4.8,0,5,1,0,0,0,0,0,0,0,1,5.17614973257383
2507,4,0,0,1,1,"Queens",40.65929,-73.71443,1,6,127,3,308,5,0,4.41,1,0,0,0,0,0,0,1,0,4.84418708645859
417,2,0,0,0,1,"Manhattan",40.8696460678024,-73.920636917994,1,4,229,3,364,0,0,0,1,0,0,0,0,0,1,0,0,5.43372200355424
1034,4,0,0,1,1,"Staten Island",40.65165,-74.19653,1,2,60,1,365,0,1,0,0,0,1,0,0,0,0,0,1,4.0943445622221
1315,4,1,1,1,1,"Queens",40.703334400759,-73.8975408264764,1,3,80,2,35,0,1,0,1,0,0,0,0,0,0,1,0,4.38202663467388
1639,4,0,13,1,1,"Brooklyn",40.6609037193531,-73.9514635955407,1,3,124,3,338,0,0,0,0,0,1,0,0,1,0,0,0,4.82028156560504
375,4,0,2,1,1,"Brooklyn",40.6793283679147,-73.9423633537276,2.5,10,301,1,308,5,1,4.39,1,0,0,0,0,1,0,0,0,5.70711026474888
1995,4,0,1,1,1,"Bronx",40.88944,-73.83748,1,6,143,1,343,3.67,1,3,1,0,0,0,1,0,0,0,0,4.96284463025991
471,4,0,0,1,1,"Brooklyn",40.6670337911319,-73.8865778072729,1,16,999,1,34,5,0,1,1,0,0,0,0,1,0,0,0,6.90675477864855
3779,0,0,1,1,1,"Brooklyn",40.6931454600638,-73.9252166730499,1.5,3,300,30,213,0,0,0,1,0,0,0,0,1,0,0,0,5.7037824746562
4033,4,0,0,1,1,"Brooklyn",40.6823553736182,-73.9412037639258,1,3,200,3,352,5,1,2.65,1,0,0,0,0,1,0,0,0,5.29831736654804
2030,4,0,0,1,1,"Manhattan",40.826462,-73.942635,1,1,60,3,327,0,0,0,0,0,1,0,0,0,1,0,0,4.0943445622221
2580,4,0,0,1,1,"Manhattan",40.7516087334952,-73.9728993803722,1,2,480,1,365,0,0,0,0,0,1,0,0,0,1,0,0,6.17378610390194
3305,3,0,0,1,1,"Brooklyn",40.6933930878798,-73.9463804997363,1,2,150,4,8,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
3285,4,0,0,1,0,"Staten Island",40.6299258802523,-74.080690927941,1,5,165,2,334,4.25,0,4,1,0,0,0,0,0,0,0,1,5.10594547390058
2155,4,0,1,1,1,"Manhattan",40.7599803003022,-73.9902410864672,1,3,330,3,125,0,0,0,1,0,0,0,0,0,1,0,0,5.79909265446053
1807,4,0,1,1,1,"Bronx",40.895813,-73.896957,2,4,92,1,348,4,1,4.41,0,0,1,0,1,0,0,0,0,4.52178857704904
1747,4,0,0,1,1,"Manhattan",40.779305,-74.014519,1,3,161,1,338,0,0,0,1,0,0,0,0,0,1,0,0,5.08140436498446
657,4,0,31,1,1,"Queens",40.7684,-73.92503,1,2,75,1,246,0,1,0,0,0,1,0,0,0,0,1,0,4.31748811353631
657,4,0,31,1,1,"Queens",40.768832660733,-73.923881104033,1,2,75,1,353,0,1,0,0,0,1,0,0,0,0,1,0,4.31748811353631
790,4,0,0,1,1,"Brooklyn",40.6838890598049,-73.9095088022421,1,5,250,1,362,4,1,2.5,1,0,0,0,0,1,0,0,0,5.52146091786225
657,4,0,31,1,1,"Queens",40.77057198276,-73.923822335998,1,2,75,1,344,0,1,0,0,0,1,0,0,0,0,1,0,4.31748811353631
1722,4,0,1,1,0,"Brooklyn",40.6780425502273,-73.9045207862038,1,3,141,2,328,4.57,1,5.68,1,0,0,0,0,1,0,0,0,4.94875989037817
3353,2,0,1,1,1,"Manhattan",40.7709009785055,-73.9560555290833,1,2,200,90,261,5,0,1,1,0,0,0,0,0,1,0,0,5.29831736654804
2308,4,0,0,1,1,"Brooklyn",40.6807567745746,-73.9755420447596,1,5,250,7,34,0,0,0,1,0,0,0,0,1,0,0,0,5.52146091786225
3805,2,0,1,1,1,"Manhattan",40.7293739910655,-73.9924258198604,1,2,200,90,187,0,0,0,1,0,0,0,0,0,1,0,0,5.29831736654804
374,4,0,0,0,1,"Brooklyn",40.7174183188996,-73.9521175385349,1,2,130,30,292,0,0,0,1,0,0,0,0,1,0,0,0,4.86753445045558
2282,4,0,0,1,1,"Manhattan",40.7313353229064,-74.0013794632058,1,3,265,3,225,0,1,0,1,0,0,0,0,0,1,0,0,5.57972982598622
3171,4,0,0,1,1,"Queens",40.6595222327459,-73.7549782132391,2,6,186,2,169,5,1,5.45,1,0,0,0,0,0,0,1,0,5.2257466737132
2704,1,0,28,1,1,"Manhattan",40.7762869664856,-73.9564642334601,1,2,115,30,308,0,0,0,1,0,0,0,0,0,1,0,0,4.74493212836325
3353,2,0,1,1,1,"Manhattan",40.7707482164887,-73.9562109414742,1,1,125,90,276,5,0,1,1,0,0,0,0,0,1,0,0,4.8283137373023
2540,4,0,0,1,1,"Queens",40.7272954576402,-73.859900945123,1,2,85,2,348,5,1,1,0,0,1,0,0,0,0,1,0,4.44265125649032
373,4,0,1,1,1,"Brooklyn",40.7055166357981,-73.9441177385912,1,2,120,1,0,5,0,0.86,0,0,1,0,0,1,0,0,0,4.78749174278205
1491,4,0,0,1,1,"Queens",40.7298559811643,-73.8804705985732,1,1,24,60,51,0,0,0,0,0,1,0,0,0,0,1,0,3.17805383034795
818,3,0,0,1,0,"Manhattan",40.7331595206294,-74.0009440207971,1,3,337,1,103,5,0,4,1,0,0,0,0,0,1,0,0,5.82008293035236
721,4,0,50,1,1,"Manhattan",40.7469505378628,-73.9888318702164,0,4,101,1,54,0,1,0,0,0,1,0,0,0,1,0,0,4.61512051684126
2496,0,0,1,1,0,"Queens",40.7747381316595,-73.9265275288265,2,4,190,1,147,5,0,6.36,1,0,0,0,0,0,0,1,0,5.24702407216049
2121,3,0,0,1,1,"Manhattan",40.8504123725402,-73.9365833583904,1,1,54,5,65,5,1,1,0,0,1,0,0,0,1,0,0,3.98898404656427
3340,4,0,1,1,1,"Brooklyn",40.6973735084661,-73.9118690043833,1,2,130,1,0,5,0,2,1,0,0,0,0,1,0,0,0,4.86753445045558
3710,4,0,0,1,1,"Brooklyn",40.6809640483962,-73.976542740759,1.5,1,339,3,0,0,0,0,0,0,1,0,0,1,0,0,0,5.82600010738045
2121,3,0,0,1,1,"Manhattan",40.8495783591188,-73.9383977096192,1,1,54,5,58,5,1,1.67,0,0,1,0,0,0,1,0,0,3.98898404656427
835,1,0,40,1,1,"Manhattan",40.797177866083,-73.9636882022699,1,2,80,30,302,0,0,0,1,0,0,0,0,0,1,0,0,4.38202663467388
3812,2,0,0,1,1,"Queens",40.7022892102334,-73.9018562028949,1,2,145,2,8,4.88,0,7.5,1,0,0,0,0,0,0,1,0,4.97673374242057
610,4,0,0,0,1,"Manhattan",40.7971124500373,-73.9358114824817,1,2,147,30,308,0,1,0,1,0,0,0,0,0,1,0,0,4.99043258677874
1006,4,0,11,1,1,"Manhattan",40.7548570681098,-73.9883993372793,2,9,599,30,88,0,0,0,1,0,0,0,0,0,1,0,0,6.39526159811545
2780,4,0,6,1,1,"Bronx",40.8562717083986,-73.8854062931697,2,1,36,60,203,0,0,0,0,0,1,0,1,0,0,0,0,3.58351893845611
768,1,0,1,1,1,"Manhattan",40.8460089687719,-73.9368062946268,1,2,250,1,365,0,1,0,0,0,1,0,0,0,1,0,0,5.52146091786225
4608,4,0,0,1,1,"Manhattan",40.7856841188863,-73.9799512673254,2,2,203,3,111,5,0,1,0,0,1,0,0,0,1,0,0,5.31320597904179
955,3,0,1,1,1,"Queens",40.6718431521417,-73.7806829010404,1,3,150,1,285,0,0,0,1,0,0,0,0,0,0,1,0,5.01063529409626
955,3,0,1,1,1,"Queens",40.671610878311,-73.780270365132,1,3,160,1,211,0,0,0,1,0,0,0,0,0,0,1,0,5.07517381523383
1354,4,0,5,1,1,"Brooklyn",40.683525010803,-73.9507656200368,0.5,16,76,1,365,0,0,0,1,0,0,0,0,1,0,0,0,4.33073334028633
1756,4,0,0,1,0,"Manhattan",40.8598269581974,-73.9295985760195,1,2,83,1,308,5,0,1,1,0,0,0,0,0,1,0,0,4.4188406077966
444,4,0,0,1,1,"Brooklyn",40.6973802521505,-73.9456540225196,1,1,105,2,159,5,0,1,0,0,1,0,0,1,0,0,0,4.65396035015752
777,4,0,2,1,1,"Bronx",40.8475557451411,-73.9082209779679,1,1,40,1,160,4.5,1,1.58,0,0,1,0,1,0,0,0,0,3.68887945411394
1722,4,0,1,1,0,"Brooklyn",40.67784,-73.90456,1,4,156,2,309,0,1,0,1,0,0,0,0,1,0,0,0,5.04985600724954
1722,4,0,1,1,0,"Brooklyn",40.678167650298,-73.905918247242,1,3,135,2,281,4.75,1,3.75,1,0,0,0,0,1,0,0,0,4.90527477843843
2426,2,0,0,1,1,"Manhattan",40.7294325563834,-74.0056620259718,1,4,254,30,302,0,0,0,1,0,0,0,0,0,1,0,0,5.53733426701854
3319,4,0,1,1,1,"Brooklyn",40.6993640872716,-73.9440958389006,1,2,117,1,88,0,0,0,0,0,1,0,0,1,0,0,0,4.76217393479776
955,3,0,1,1,1,"Queens",40.6729986955228,-73.7812997522152,1,4,200,1,357,5,0,2.5,1,0,0,0,0,0,0,1,0,5.29831736654804
4151,4,0,0,1,1,"Manhattan",40.7336215867394,-74.0016824486085,1,2,300,8,59,5,0,1,1,0,0,0,0,0,1,0,0,5.7037824746562
3617,4,0,1,1,1,"Manhattan",40.7134226118352,-73.9804266852386,2,2,250,30,209,0,1,0,1,0,0,0,0,0,1,0,0,5.52146091786225
1286,4,0,0,1,1,"Queens",40.5906688499158,-73.7947876391339,1,4,253,2,289,5,1,1,1,0,0,0,0,0,0,1,0,5.53338948872752
1520,3,0,1,1,1,"Queens",40.6776474340735,-73.7980358108236,1,4,91,1,356,0,0,0,1,0,0,0,0,0,0,1,0,4.51085950651685
375,3,0,1,1,1,"Manhattan",40.7898784390945,-73.9474498730701,1,4,200,2,129,0,1,0,1,0,0,0,0,0,1,0,0,5.29831736654804
1799,3,0,10,1,1,"Manhattan",40.74122,-74.03207,1,7,192,30,308,0,1,0,1,0,0,0,0,0,1,0,0,5.25749537202778
1355,4,0,2,1,1,"Queens",40.76497,-73.87514,1,6,282,5,346,5,1,2,1,0,0,0,0,0,0,1,0,5.64190707093811
475,4,0,0,1,0,"Manhattan",40.8252662656349,-73.940523739507,1,3,147,31,219,5,1,1,1,0,0,0,0,0,1,0,0,4.99043258677874
2537,4,0,0,1,0,"Brooklyn",40.6923936684617,-73.9149625967122,1,2,150,30,307,0,1,0,1,0,0,0,0,1,0,0,0,5.01063529409626
2046,3,0,2,1,1,"Brooklyn",40.681564,-73.994194,1.5,2,139,30,265,0,1,0,1,0,0,0,0,1,0,0,0,4.93447393313069
3777,3,0,0,1,1,"Manhattan",40.730614,-74.002403,1,2,400,60,171,0,0,0,1,0,0,0,0,0,1,0,0,5.99146454710798
4267,3,0,0,1,1,"Manhattan",40.8734694311908,-73.9163937918406,1,2,115,73,233,0,0,0,1,0,0,0,0,0,1,0,0,4.74493212836325
2583,2,0,0,1,1,"Brooklyn",40.6872869917624,-73.9088690481316,1,4,250,7,287,0,0,0,1,0,0,0,0,1,0,0,0,5.52146091786225
372,3,0,1,0,1,"Bronx",40.82605,-73.81467,2.5,8,225,3,362,0,0,0,1,0,0,0,1,0,0,0,0,5.41610040220442
3386,2,0,1,1,1,"Brooklyn",40.7160476133507,-73.9495676236515,2,4,800,3,315,0,1,0,1,0,0,0,0,1,0,0,0,6.68461172766793
3272,4,1,1,1,0,"Manhattan",40.7932225499014,-73.9743237060288,1,3,206,30,308,0,1,0,1,0,0,0,0,0,1,0,0,5.32787616878958
864,4,0,0,1,1,"Brooklyn",40.6797259259319,-73.9498324520708,1,4,117,2,112,4.2,1,4.29,1,0,0,0,0,1,0,0,0,4.76217393479776
1884,4,0,4,1,1,"Brooklyn",40.6827635624907,-73.919955596434,2,6,220,2,98,0,0,0,1,0,0,0,0,1,0,0,0,5.39362754635236
1519,4,0,2,1,1,"Queens",40.7482795954024,-73.9430930096994,1,2,200,7,62,0,1,0,1,0,0,0,0,0,0,1,0,5.29831736654804
372,4,0,0,1,1,"Bronx",40.91518,-73.83431,1,6,200,2,332,5,1,2,1,0,0,0,1,0,0,0,0,5.29831736654804
2918,4,0,1,1,1,"Brooklyn",40.6923376120093,-73.9070044466905,1,2,209,4,59,0,0,0,1,0,0,0,0,1,0,0,0,5.34233425196481
2987,4,0,1,1,1,"Queens",40.5950937918576,-73.7950785042116,1,2,116,2,175,5,0,1,1,0,0,0,0,0,0,1,0,4.75359019110636
1668,4,0,62,1,1,"Manhattan",40.743798181598,-73.9899416969616,1,2,374,2,355,4,1,5,0,0,1,0,0,0,1,0,0,5.92425579741453
3243,3,0,0,1,1,"Manhattan",40.817276,-73.942688,1,2,220,2,12,0,0,0,1,0,0,0,0,0,1,0,0,5.39362754635236
3540,4,1,1,1,1,"Manhattan",40.8352860126412,-73.9435761413772,1,5,196,3,0,5,0,1,1,0,0,0,0,0,1,0,0,5.27811465923052
867,4,1,9,1,1,"Manhattan",40.7911727851209,-73.9724062186399,1,2,275,100,239,0,1,0,1,0,0,0,0,0,1,0,0,5.61677109766657
463,2,0,2,1,0,"Brooklyn",40.6834432208069,-73.9481386108378,2,4,183,1,64,0,0,0,1,0,0,0,0,1,0,0,0,5.20948615284142
2198,4,0,0,1,1,"Brooklyn",40.669601,-73.890701,1,4,134,2,112,5,1,4,1,0,0,0,0,1,0,0,0,4.89783979995091
2190,4,0,0,1,0,"Manhattan",40.7407457662502,-73.9783659475984,3.5,6,1000,1,75,5,0,1,1,0,0,0,0,0,1,0,0,6.90775527898214
2445,3,0,0,1,1,"Brooklyn",40.6548855171758,-73.9269616760332,1,4,150,30,284,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
3770,4,0,0,1,1,"Brooklyn",40.609299,-73.954788,1,4,150,7,114,0,0,0,1,0,0,0,0,1,0,0,0,5.01063529409626
